Event;Timestamp;Framecount;SessionID;Email;BCIConfidence;BCIState
Sample;2021-04-09 09:28:41.2009;18366;582f54678fd7924a92437193df810956;anonymous;0.4598;ReceivingData
Sample;2021-04-09 09:28:41.2973;18378;582f54678fd7924a92437193df810956;anonymous;0.4783;ReceivingData
Sample;2021-04-09 09:28:41.3073;18379;582f54678fd7924a92437193df810956;anonymous;0.4585;ReceivingData
Sample;2021-04-09 09:28:41.4173;18393;582f54678fd7924a92437193df810956;anonymous;0.4423;ReceivingData
Sample;2021-04-09 09:28:41.4249;18394;582f54678fd7924a92437193df810956;anonymous;0.4606;ReceivingData
Sample;2021-04-09 09:28:41.5595;18410;582f54678fd7924a92437193df810956;anonymous;0.5224;ReceivingData
Sample;2021-04-09 09:28:41.5645;18411;582f54678fd7924a92437193df810956;anonymous;0.4871;ReceivingData
Sample;2021-04-09 09:28:41.6802;18426;582f54678fd7924a92437193df810956;anonymous;0.5009;ReceivingData
Sample;2021-04-09 09:28:41.6882;18427;582f54678fd7924a92437193df810956;anonymous;0.4532;ReceivingData
Sample;2021-04-09 09:28:41.8111;18442;582f54678fd7924a92437193df810956;anonymous;0.4116;ReceivingData
Sample;2021-04-09 09:28:41.8191;18443;582f54678fd7924a92437193df810956;anonymous;0.4166;ReceivingData
Sample;2021-04-09 09:28:41.9272;18457;582f54678fd7924a92437193df810956;anonymous;0.5032;ReceivingData
Sample;2021-04-09 09:28:41.9362;18458;582f54678fd7924a92437193df810956;anonymous;0.4926;ReceivingData
Sample;2021-04-09 09:28:42.0598;18474;582f54678fd7924a92437193df810956;anonymous;0.5405;ReceivingData
Sample;2021-04-09 09:28:42.0698;18475;582f54678fd7924a92437193df810956;anonymous;0.5022;ReceivingData
Sample;2021-04-09 09:28:42.0768;18476;582f54678fd7924a92437193df810956;anonymous;0.4442;ReceivingData
Sample;2021-04-09 09:28:42.1943;18491;582f54678fd7924a92437193df810956;anonymous;0.4453;ReceivingData
Sample;2021-04-09 09:28:42.1993;18492;582f54678fd7924a92437193df810956;anonymous;0.4256;ReceivingData
Sample;2021-04-09 09:28:42.3186;18507;582f54678fd7924a92437193df810956;anonymous;0.4014;ReceivingData
Sample;2021-04-09 09:28:42.3266;18508;582f54678fd7924a92437193df810956;anonymous;0.3947;ReceivingData
Sample;2021-04-09 09:28:42.4383;18522;582f54678fd7924a92437193df810956;anonymous;0.4093;ReceivingData
Sample;2021-04-09 09:28:42.4481;18523;582f54678fd7924a92437193df810956;anonymous;0.3927;ReceivingData
Sample;2021-04-09 09:28:42.5800;18539;582f54678fd7924a92437193df810956;anonymous;0.3499;ReceivingData
Sample;2021-04-09 09:28:42.5830;18540;582f54678fd7924a92437193df810956;anonymous;0.4293;ReceivingData
Sample;2021-04-09 09:28:42.7006;18556;582f54678fd7924a92437193df810956;anonymous;0.4785;ReceivingData
Sample;2021-04-09 09:28:42.7066;18557;582f54678fd7924a92437193df810956;anonymous;0.4878;ReceivingData
Sample;2021-04-09 09:28:42.8282;18572;582f54678fd7924a92437193df810956;anonymous;0.5424;ReceivingData
Sample;2021-04-09 09:28:42.8342;18573;582f54678fd7924a92437193df810956;anonymous;0.5374;ReceivingData
Sample;2021-04-09 09:28:42.9482;18588;582f54678fd7924a92437193df810956;anonymous;0.5445;ReceivingData
Sample;2021-04-09 09:28:42.9552;18589;582f54678fd7924a92437193df810956;anonymous;0.6029;ReceivingData
Sample;2021-04-09 09:28:43.0798;18605;582f54678fd7924a92437193df810956;anonymous;0.5822;ReceivingData
Sample;2021-04-09 09:28:43.0858;18606;582f54678fd7924a92437193df810956;anonymous;0.6205;ReceivingData
Sample;2021-04-09 09:28:43.0988;18607;582f54678fd7924a92437193df810956;anonymous;0.6312;ReceivingData
Sample;2021-04-09 09:28:43.2185;18622;582f54678fd7924a92437193df810956;anonymous;0.6278;ReceivingData
Sample;2021-04-09 09:28:43.2254;18623;582f54678fd7924a92437193df810956;anonymous;0.6317;ReceivingData
Sample;2021-04-09 09:28:43.3297;18636;582f54678fd7924a92437193df810956;anonymous;0.6361;ReceivingData
Sample;2021-04-09 09:28:43.3347;18637;582f54678fd7924a92437193df810956;anonymous;0.6535;ReceivingData
Sample;2021-04-09 09:28:43.4617;18653;582f54678fd7924a92437193df810956;anonymous;0.6629;ReceivingData
Sample;2021-04-09 09:28:43.4686;18654;582f54678fd7924a92437193df810956;anonymous;0.6452;ReceivingData
Sample;2021-04-09 09:28:43.5848;18669;582f54678fd7924a92437193df810956;anonymous;0.6014;ReceivingData
Sample;2021-04-09 09:28:43.5937;18670;582f54678fd7924a92437193df810956;anonymous;0.5613;ReceivingData
Sample;2021-04-09 09:28:43.7274;18687;582f54678fd7924a92437193df810956;anonymous;0.5482;ReceivingData
Sample;2021-04-09 09:28:43.7363;18688;582f54678fd7924a92437193df810956;anonymous;0.5784;ReceivingData
Sample;2021-04-09 09:28:43.8439;18701;582f54678fd7924a92437193df810956;anonymous;0.6169;ReceivingData
Sample;2021-04-09 09:28:43.8519;18702;582f54678fd7924a92437193df810956;anonymous;0.7447;ReceivingData
Sample;2021-04-09 09:28:43.9723;18717;582f54678fd7924a92437193df810956;anonymous;0.7985;ReceivingData
Sample;2021-04-09 09:28:43.9803;18718;582f54678fd7924a92437193df810956;anonymous;0.7497;ReceivingData
Sample;2021-04-09 09:28:43.9883;18719;582f54678fd7924a92437193df810956;anonymous;0.8797;ReceivingData
Sample;2021-04-09 09:28:44.0983;18733;582f54678fd7924a92437193df810956;anonymous;0.9172;ReceivingData
Sample;2021-04-09 09:28:44.1043;18734;582f54678fd7924a92437193df810956;anonymous;0.8835;ReceivingData
Sample;2021-04-09 09:28:44.2278;18750;582f54678fd7924a92437193df810956;anonymous;0.9026;ReceivingData
Sample;2021-04-09 09:28:44.2357;18751;582f54678fd7924a92437193df810956;anonymous;0.8174;ReceivingData
Sample;2021-04-09 09:28:44.3501;18764;582f54678fd7924a92437193df810956;anonymous;0.7706;ReceivingData
Sample;2021-04-09 09:28:44.3541;18765;582f54678fd7924a92437193df810956;anonymous;0.7492;ReceivingData
Sample;2021-04-09 09:28:44.4835;18781;582f54678fd7924a92437193df810956;anonymous;0.7529;ReceivingData
Sample;2021-04-09 09:28:44.4925;18782;582f54678fd7924a92437193df810956;anonymous;0.6871;ReceivingData
Sample;2021-04-09 09:28:44.6127;18798;582f54678fd7924a92437193df810956;anonymous;0.7139;ReceivingData
Sample;2021-04-09 09:28:44.6197;18799;582f54678fd7924a92437193df810956;anonymous;0.6470;ReceivingData
Sample;2021-04-09 09:28:44.7471;18815;582f54678fd7924a92437193df810956;anonymous;0.6407;ReceivingData
Sample;2021-04-09 09:28:44.7546;18816;582f54678fd7924a92437193df810956;anonymous;0.6598;ReceivingData
Sample;2021-04-09 09:28:44.8653;18830;582f54678fd7924a92437193df810956;anonymous;0.6461;ReceivingData
Sample;2021-04-09 09:28:44.8743;18831;582f54678fd7924a92437193df810956;anonymous;0.6014;ReceivingData
Sample;2021-04-09 09:28:45.0049;18847;582f54678fd7924a92437193df810956;anonymous;0.5393;ReceivingData
Sample;2021-04-09 09:28:45.0119;18848;582f54678fd7924a92437193df810956;anonymous;0.5324;ReceivingData
Sample;2021-04-09 09:28:45.0199;18849;582f54678fd7924a92437193df810956;anonymous;0.5472;ReceivingData
Sample;2021-04-09 09:28:45.1286;18863;582f54678fd7924a92437193df810956;anonymous;0.5825;ReceivingData
Sample;2021-04-09 09:28:45.1366;18864;582f54678fd7924a92437193df810956;anonymous;0.6325;ReceivingData
Sample;2021-04-09 09:28:45.2594;18880;582f54678fd7924a92437193df810956;anonymous;0.8068;ReceivingData
Sample;2021-04-09 09:28:45.2654;18881;582f54678fd7924a92437193df810956;anonymous;0.7999;ReceivingData
Sample;2021-04-09 09:28:45.3820;18897;582f54678fd7924a92437193df810956;anonymous;0.7869;ReceivingData
Sample;2021-04-09 09:28:45.3879;18898;582f54678fd7924a92437193df810956;anonymous;0.7928;ReceivingData
Sample;2021-04-09 09:28:45.5093;18913;582f54678fd7924a92437193df810956;anonymous;0.7947;ReceivingData
Sample;2021-04-09 09:28:45.5173;18914;582f54678fd7924a92437193df810956;anonymous;0.7792;ReceivingData
Sample;2021-04-09 09:28:45.6373;18929;582f54678fd7924a92437193df810956;anonymous;0.7921;ReceivingData
Sample;2021-04-09 09:28:45.6443;18930;582f54678fd7924a92437193df810956;anonymous;0.8289;ReceivingData
Sample;2021-04-09 09:28:45.7701;18946;582f54678fd7924a92437193df810956;anonymous;0.8879;ReceivingData
Sample;2021-04-09 09:28:45.7761;18947;582f54678fd7924a92437193df810956;anonymous;0.8757;ReceivingData
Sample;2021-04-09 09:28:45.9009;18963;582f54678fd7924a92437193df810956;anonymous;0.7197;ReceivingData
Sample;2021-04-09 09:28:45.9069;18964;582f54678fd7924a92437193df810956;anonymous;0.6777;ReceivingData
Sample;2021-04-09 09:28:45.9138;18965;582f54678fd7924a92437193df810956;anonymous;0.6859;ReceivingData
Sample;2021-04-09 09:28:46.0205;18978;582f54678fd7924a92437193df810956;anonymous;0.6631;ReceivingData
Sample;2021-04-09 09:28:46.0305;18979;582f54678fd7924a92437193df810956;anonymous;0.6512;ReceivingData
Sample;2021-04-09 09:28:46.1521;18994;582f54678fd7924a92437193df810956;anonymous;0.6274;ReceivingData
Sample;2021-04-09 09:28:46.1591;18995;582f54678fd7924a92437193df810956;anonymous;0.5000;ReceivingData
Sample;2021-04-09 09:28:46.2824;19010;582f54678fd7924a92437193df810956;anonymous;0.3420;ReceivingData
Sample;2021-04-09 09:28:46.2904;19011;582f54678fd7924a92437193df810956;anonymous;0.3250;ReceivingData
Sample;2021-04-09 09:28:46.3972;19024;582f54678fd7924a92437193df810956;anonymous;0.3142;ReceivingData
Sample;2021-04-09 09:28:46.4041;19025;582f54678fd7924a92437193df810956;anonymous;0.3118;ReceivingData
Sample;2021-04-09 09:28:46.5371;19042;582f54678fd7924a92437193df810956;anonymous;0.2870;ReceivingData
Sample;2021-04-09 09:28:46.5441;19043;582f54678fd7924a92437193df810956;anonymous;0.2758;ReceivingData
Sample;2021-04-09 09:28:46.6488;19057;582f54678fd7924a92437193df810956;anonymous;0.2688;ReceivingData
Sample;2021-04-09 09:28:46.6578;19058;582f54678fd7924a92437193df810956;anonymous;0.2032;ReceivingData
Sample;2021-04-09 09:28:46.7896;19075;582f54678fd7924a92437193df810956;anonymous;0.0979;ReceivingData
Sample;2021-04-09 09:28:46.7966;19076;582f54678fd7924a92437193df810956;anonymous;0.0602;ReceivingData
Sample;2021-04-09 09:28:46.9163;19091;582f54678fd7924a92437193df810956;anonymous;0.1552;ReceivingData
Sample;2021-04-09 09:28:46.9223;19092;582f54678fd7924a92437193df810956;anonymous;0.2368;ReceivingData
Sample;2021-04-09 09:28:46.9313;19093;582f54678fd7924a92437193df810956;anonymous;0.4220;ReceivingData
Sample;2021-04-09 09:28:47.0390;19107;582f54678fd7924a92437193df810956;anonymous;0.5715;ReceivingData
Sample;2021-04-09 09:28:47.0480;19108;582f54678fd7924a92437193df810956;anonymous;0.6513;ReceivingData
Sample;2021-04-09 09:28:47.1876;19127;582f54678fd7924a92437193df810956;anonymous;0.6621;ReceivingData
Sample;2021-04-09 09:28:47.1946;19128;582f54678fd7924a92437193df810956;anonymous;0.7367;ReceivingData
Sample;2021-04-09 09:28:47.3043;19142;582f54678fd7924a92437193df810956;anonymous;0.8328;ReceivingData
Sample;2021-04-09 09:28:47.3143;19143;582f54678fd7924a92437193df810956;anonymous;0.8041;ReceivingData
Sample;2021-04-09 09:28:47.4349;19157;582f54678fd7924a92437193df810956;anonymous;0.8015;ReceivingData
Sample;2021-04-09 09:28:47.4429;19158;582f54678fd7924a92437193df810956;anonymous;0.6484;ReceivingData
Sample;2021-04-09 09:28:47.5556;19172;582f54678fd7924a92437193df810956;anonymous;0.5027;ReceivingData
Sample;2021-04-09 09:28:47.5616;19173;582f54678fd7924a92437193df810956;anonymous;0.3996;ReceivingData
Sample;2021-04-09 09:28:47.6879;19189;582f54678fd7924a92437193df810956;anonymous;0.2590;ReceivingData
Sample;2021-04-09 09:28:47.6959;19190;582f54678fd7924a92437193df810956;anonymous;0.1841;ReceivingData
Sample;2021-04-09 09:28:47.8120;19205;582f54678fd7924a92437193df810956;anonymous;0.1702;ReceivingData
Sample;2021-04-09 09:28:47.8200;19206;582f54678fd7924a92437193df810956;anonymous;0.1515;ReceivingData
Sample;2021-04-09 09:28:47.8270;19207;582f54678fd7924a92437193df810956;anonymous;0.1405;ReceivingData
Sample;2021-04-09 09:28:47.9401;19221;582f54678fd7924a92437193df810956;anonymous;0.1379;ReceivingData
Sample;2021-04-09 09:28:47.9461;19222;582f54678fd7924a92437193df810956;anonymous;0.1239;ReceivingData
Sample;2021-04-09 09:28:48.0614;19237;582f54678fd7924a92437193df810956;anonymous;0.1490;ReceivingData
Sample;2021-04-09 09:28:48.0679;19238;582f54678fd7924a92437193df810956;anonymous;0.1463;ReceivingData
Sample;2021-04-09 09:28:48.1856;19252;582f54678fd7924a92437193df810956;anonymous;0.1641;ReceivingData
Sample;2021-04-09 09:28:48.1916;19253;582f54678fd7924a92437193df810956;anonymous;0.1158;ReceivingData
Sample;2021-04-09 09:28:48.3169;19269;582f54678fd7924a92437193df810956;anonymous;0.0537;ReceivingData
Sample;2021-04-09 09:28:48.3228;19270;582f54678fd7924a92437193df810956;anonymous;0.0505;ReceivingData
Sample;2021-04-09 09:28:48.4492;19286;582f54678fd7924a92437193df810956;anonymous;0.0752;ReceivingData
Sample;2021-04-09 09:28:48.4592;19287;582f54678fd7924a92437193df810956;anonymous;0.1025;ReceivingData
Sample;2021-04-09 09:28:48.5789;19302;582f54678fd7924a92437193df810956;anonymous;0.2128;ReceivingData
Sample;2021-04-09 09:28:48.5878;19303;582f54678fd7924a92437193df810956;anonymous;0.2579;ReceivingData
Sample;2021-04-09 09:28:48.7042;19318;582f54678fd7924a92437193df810956;anonymous;0.3606;ReceivingData
Sample;2021-04-09 09:28:48.7132;19319;582f54678fd7924a92437193df810956;anonymous;0.5762;ReceivingData
Sample;2021-04-09 09:28:48.8365;19335;582f54678fd7924a92437193df810956;anonymous;0.6697;ReceivingData
Sample;2021-04-09 09:28:48.8450;19336;582f54678fd7924a92437193df810956;anonymous;0.6831;ReceivingData
Sample;2021-04-09 09:28:48.8517;19337;582f54678fd7924a92437193df810956;anonymous;0.6940;ReceivingData
Sample;2021-04-09 09:28:48.9653;19352;582f54678fd7924a92437193df810956;anonymous;0.7279;ReceivingData
Sample;2021-04-09 09:28:48.9703;19353;582f54678fd7924a92437193df810956;anonymous;0.7360;ReceivingData
Sample;2021-04-09 09:28:49.0825;19366;582f54678fd7924a92437193df810956;anonymous;0.7413;ReceivingData
Sample;2021-04-09 09:28:49.0905;19367;582f54678fd7924a92437193df810956;anonymous;0.7739;ReceivingData
Sample;2021-04-09 09:28:49.2364;19385;582f54678fd7924a92437193df810956;anonymous;0.8071;ReceivingData
Sample;2021-04-09 09:28:49.2423;19386;582f54678fd7924a92437193df810956;anonymous;0.8001;ReceivingData
Sample;2021-04-09 09:28:49.3464;19399;582f54678fd7924a92437193df810956;anonymous;0.8264;ReceivingData
Sample;2021-04-09 09:28:49.3534;19400;582f54678fd7924a92437193df810956;anonymous;0.8048;ReceivingData
Sample;2021-04-09 09:28:49.4677;19415;582f54678fd7924a92437193df810956;anonymous;0.7811;ReceivingData
Sample;2021-04-09 09:28:49.4754;19416;582f54678fd7924a92437193df810956;anonymous;0.7531;ReceivingData
Sample;2021-04-09 09:28:49.6091;19433;582f54678fd7924a92437193df810956;anonymous;0.7611;ReceivingData
Sample;2021-04-09 09:28:49.6151;19434;582f54678fd7924a92437193df810956;anonymous;0.7918;ReceivingData
Sample;2021-04-09 09:28:49.7250;19448;582f54678fd7924a92437193df810956;anonymous;0.8776;ReceivingData
Sample;2021-04-09 09:28:49.7340;19449;582f54678fd7924a92437193df810956;anonymous;0.9343;ReceivingData
Sample;2021-04-09 09:28:49.7400;19450;582f54678fd7924a92437193df810956;anonymous;0.9499;ReceivingData
Sample;2021-04-09 09:28:49.8527;19464;582f54678fd7924a92437193df810956;anonymous;0.9508;ReceivingData
Sample;2021-04-09 09:28:49.8617;19465;582f54678fd7924a92437193df810956;anonymous;0.9492;ReceivingData
Sample;2021-04-09 09:28:49.9771;19479;582f54678fd7924a92437193df810956;anonymous;0.9462;ReceivingData
Sample;2021-04-09 09:28:49.9851;19480;582f54678fd7924a92437193df810956;anonymous;0.9417;ReceivingData
Sample;2021-04-09 09:28:50.0998;19493;582f54678fd7924a92437193df810956;anonymous;0.9354;ReceivingData
Sample;2021-04-09 09:28:50.1098;19494;582f54678fd7924a92437193df810956;anonymous;0.9386;ReceivingData
Sample;2021-04-09 09:28:50.2414;19511;582f54678fd7924a92437193df810956;anonymous;0.9474;ReceivingData
Sample;2021-04-09 09:28:50.2473;19512;582f54678fd7924a92437193df810956;anonymous;0.9511;ReceivingData
Sample;2021-04-09 09:28:50.3726;19528;582f54678fd7924a92437193df810956;anonymous;0.9529;ReceivingData
Sample;2021-04-09 09:28:50.3796;19529;582f54678fd7924a92437193df810956;anonymous;0.9584;ReceivingData
Sample;2021-04-09 09:28:50.4858;19543;582f54678fd7924a92437193df810956;anonymous;0.9547;ReceivingData
Sample;2021-04-09 09:28:50.4908;19544;582f54678fd7924a92437193df810956;anonymous;0.9484;ReceivingData
Sample;2021-04-09 09:28:50.6235;19561;582f54678fd7924a92437193df810956;anonymous;0.9376;ReceivingData
Sample;2021-04-09 09:28:50.6334;19562;582f54678fd7924a92437193df810956;anonymous;0.9156;ReceivingData
Sample;2021-04-09 09:28:50.7558;19578;582f54678fd7924a92437193df810956;anonymous;0.8733;ReceivingData
Sample;2021-04-09 09:28:50.7638;19579;582f54678fd7924a92437193df810956;anonymous;0.8076;ReceivingData
Sample;2021-04-09 09:28:50.7727;19580;582f54678fd7924a92437193df810956;anonymous;0.8397;ReceivingData
Sample;2021-04-09 09:28:50.8758;19593;582f54678fd7924a92437193df810956;anonymous;0.8666;ReceivingData
Sample;2021-04-09 09:28:50.8824;19594;582f54678fd7924a92437193df810956;anonymous;0.8914;ReceivingData
Sample;2021-04-09 09:28:50.9971;19610;582f54678fd7924a92437193df810956;anonymous;0.8835;ReceivingData
Sample;2021-04-09 09:28:51.0040;19611;582f54678fd7924a92437193df810956;anonymous;0.8790;ReceivingData
Sample;2021-04-09 09:28:51.1287;19626;582f54678fd7924a92437193df810956;anonymous;0.8990;ReceivingData
Sample;2021-04-09 09:28:51.1387;19627;582f54678fd7924a92437193df810956;anonymous;0.8963;ReceivingData
Sample;2021-04-09 09:28:51.2645;19643;582f54678fd7924a92437193df810956;anonymous;0.8812;ReceivingData
Sample;2021-04-09 09:28:51.2724;19644;582f54678fd7924a92437193df810956;anonymous;0.8862;ReceivingData
Sample;2021-04-09 09:28:51.3766;19657;582f54678fd7924a92437193df810956;anonymous;0.9016;ReceivingData
Sample;2021-04-09 09:28:51.3826;19658;582f54678fd7924a92437193df810956;anonymous;0.9118;ReceivingData
Sample;2021-04-09 09:28:51.5194;19675;582f54678fd7924a92437193df810956;anonymous;0.9383;ReceivingData
Sample;2021-04-09 09:28:51.5264;19676;582f54678fd7924a92437193df810956;anonymous;0.9479;ReceivingData
Sample;2021-04-09 09:28:51.6411;19691;582f54678fd7924a92437193df810956;anonymous;0.9567;ReceivingData
Sample;2021-04-09 09:28:51.6481;19692;582f54678fd7924a92437193df810956;anonymous;0.9608;ReceivingData
Sample;2021-04-09 09:28:51.6581;19693;582f54678fd7924a92437193df810956;anonymous;0.9587;ReceivingData
Sample;2021-04-09 09:28:51.7776;19708;582f54678fd7924a92437193df810956;anonymous;0.9366;ReceivingData
Sample;2021-04-09 09:28:51.7855;19709;582f54678fd7924a92437193df810956;anonymous;0.8980;ReceivingData
Sample;2021-04-09 09:28:51.8913;19722;582f54678fd7924a92437193df810956;anonymous;0.8702;ReceivingData
Sample;2021-04-09 09:28:51.8992;19723;582f54678fd7924a92437193df810956;anonymous;0.8537;ReceivingData
Sample;2021-04-09 09:28:52.0141;19738;582f54678fd7924a92437193df810956;anonymous;0.8785;ReceivingData
Sample;2021-04-09 09:28:52.0221;19739;582f54678fd7924a92437193df810956;anonymous;0.8426;ReceivingData
Sample;2021-04-09 09:28:52.1452;19754;582f54678fd7924a92437193df810956;anonymous;0.8269;ReceivingData
Sample;2021-04-09 09:28:52.1522;19755;582f54678fd7924a92437193df810956;anonymous;0.8060;ReceivingData
Sample;2021-04-09 09:28:52.2886;19772;582f54678fd7924a92437193df810956;anonymous;0.7807;ReceivingData
Sample;2021-04-09 09:28:52.2956;19773;582f54678fd7924a92437193df810956;anonymous;0.7929;ReceivingData
Sample;2021-04-09 09:28:52.4043;19787;582f54678fd7924a92437193df810956;anonymous;0.7607;ReceivingData
Sample;2021-04-09 09:28:52.4132;19788;582f54678fd7924a92437193df810956;anonymous;0.7281;ReceivingData
Sample;2021-04-09 09:28:52.5349;19803;582f54678fd7924a92437193df810956;anonymous;0.6555;ReceivingData
Sample;2021-04-09 09:28:52.5409;19804;582f54678fd7924a92437193df810956;anonymous;0.5886;ReceivingData
Sample;2021-04-09 09:28:52.6629;19819;582f54678fd7924a92437193df810956;anonymous;0.5996;ReceivingData
Sample;2021-04-09 09:28:52.6692;19820;582f54678fd7924a92437193df810956;anonymous;0.5562;ReceivingData
Sample;2021-04-09 09:28:52.6778;19821;582f54678fd7924a92437193df810956;anonymous;0.5800;ReceivingData
Sample;2021-04-09 09:28:52.7875;19835;582f54678fd7924a92437193df810956;anonymous;0.5351;ReceivingData
Sample;2021-04-09 09:28:52.7975;19836;582f54678fd7924a92437193df810956;anonymous;0.5892;ReceivingData
Sample;2021-04-09 09:28:52.9359;19854;582f54678fd7924a92437193df810956;anonymous;0.6111;ReceivingData
Sample;2021-04-09 09:28:52.9439;19855;582f54678fd7924a92437193df810956;anonymous;0.5736;ReceivingData
Sample;2021-04-09 09:28:53.0606;19870;582f54678fd7924a92437193df810956;anonymous;0.5309;ReceivingData
Sample;2021-04-09 09:28:53.0675;19871;582f54678fd7924a92437193df810956;anonymous;0.5914;ReceivingData
Sample;2021-04-09 09:28:53.1882;19886;582f54678fd7924a92437193df810956;anonymous;0.5651;ReceivingData
Sample;2021-04-09 09:28:53.1962;19887;582f54678fd7924a92437193df810956;anonymous;0.5623;ReceivingData
Sample;2021-04-09 09:28:53.2983;19900;582f54678fd7924a92437193df810956;anonymous;0.5008;ReceivingData
Sample;2021-04-09 09:28:53.3033;19901;582f54678fd7924a92437193df810956;anonymous;0.4901;ReceivingData
Sample;2021-04-09 09:28:53.4210;19916;582f54678fd7924a92437193df810956;anonymous;0.4874;ReceivingData
Sample;2021-04-09 09:28:53.4278;19917;582f54678fd7924a92437193df810956;anonymous;0.5125;ReceivingData
Sample;2021-04-09 09:28:53.5526;19933;582f54678fd7924a92437193df810956;anonymous;0.5387;ReceivingData
Sample;2021-04-09 09:28:53.5566;19934;582f54678fd7924a92437193df810956;anonymous;0.5628;ReceivingData
Sample;2021-04-09 09:28:53.5676;19935;582f54678fd7924a92437193df810956;anonymous;0.5657;ReceivingData
Sample;2021-04-09 09:28:53.6954;19951;582f54678fd7924a92437193df810956;anonymous;0.5961;ReceivingData
Sample;2021-04-09 09:28:53.7019;19952;582f54678fd7924a92437193df810956;anonymous;0.5624;ReceivingData
Sample;2021-04-09 09:28:53.8055;19964;582f54678fd7924a92437193df810956;anonymous;0.5822;ReceivingData
Sample;2021-04-09 09:28:53.8125;19965;582f54678fd7924a92437193df810956;anonymous;0.5236;ReceivingData
Sample;2021-04-09 09:28:53.9292;19980;582f54678fd7924a92437193df810956;anonymous;0.5437;ReceivingData
Sample;2021-04-09 09:28:53.9381;19981;582f54678fd7924a92437193df810956;anonymous;0.5325;ReceivingData
Sample;2021-04-09 09:28:54.0625;19997;582f54678fd7924a92437193df810956;anonymous;0.5481;ReceivingData
Sample;2021-04-09 09:28:54.0695;19998;582f54678fd7924a92437193df810956;anonymous;0.5152;ReceivingData
Sample;2021-04-09 09:28:54.1887;20014;582f54678fd7924a92437193df810956;anonymous;0.4931;ReceivingData
Sample;2021-04-09 09:28:54.1982;20015;582f54678fd7924a92437193df810956;anonymous;0.5005;ReceivingData
Sample;2021-04-09 09:28:54.3301;20032;582f54678fd7924a92437193df810956;anonymous;0.5731;ReceivingData
Sample;2021-04-09 09:28:54.3400;20033;582f54678fd7924a92437193df810956;anonymous;0.5704;ReceivingData
Sample;2021-04-09 09:28:54.4493;20047;582f54678fd7924a92437193df810956;anonymous;0.5830;ReceivingData
Sample;2021-04-09 09:28:54.4563;20048;582f54678fd7924a92437193df810956;anonymous;0.5718;ReceivingData
Sample;2021-04-09 09:28:54.5880;20065;582f54678fd7924a92437193df810956;anonymous;0.5517;ReceivingData
Sample;2021-04-09 09:28:54.5960;20066;582f54678fd7924a92437193df810956;anonymous;0.5519;ReceivingData
Sample;2021-04-09 09:28:54.6030;20067;582f54678fd7924a92437193df810956;anonymous;0.5050;ReceivingData
Sample;2021-04-09 09:28:54.7067;20080;582f54678fd7924a92437193df810956;anonymous;0.5587;ReceivingData
Sample;2021-04-09 09:28:54.7127;20081;582f54678fd7924a92437193df810956;anonymous;0.6122;ReceivingData
Sample;2021-04-09 09:28:54.8264;20095;582f54678fd7924a92437193df810956;anonymous;0.5984;ReceivingData
Sample;2021-04-09 09:28:54.8363;20096;582f54678fd7924a92437193df810956;anonymous;0.6078;ReceivingData
Sample;2021-04-09 09:28:54.9679;20112;582f54678fd7924a92437193df810956;anonymous;0.6189;ReceivingData
Sample;2021-04-09 09:28:54.9749;20113;582f54678fd7924a92437193df810956;anonymous;0.6275;ReceivingData
Sample;2021-04-09 09:28:55.0903;20127;582f54678fd7924a92437193df810956;anonymous;0.6175;ReceivingData
Sample;2021-04-09 09:28:55.0973;20128;582f54678fd7924a92437193df810956;anonymous;0.5966;ReceivingData
Sample;2021-04-09 09:28:55.2210;20143;582f54678fd7924a92437193df810956;anonymous;0.6608;ReceivingData
Sample;2021-04-09 09:28:55.2260;20144;582f54678fd7924a92437193df810956;anonymous;0.6422;ReceivingData
Sample;2021-04-09 09:28:55.3364;20158;582f54678fd7924a92437193df810956;anonymous;0.6612;ReceivingData
Sample;2021-04-09 09:28:55.3404;20159;582f54678fd7924a92437193df810956;anonymous;0.6632;ReceivingData
Sample;2021-04-09 09:28:55.4803;20176;582f54678fd7924a92437193df810956;anonymous;0.6977;ReceivingData
Sample;2021-04-09 09:28:55.4873;20177;582f54678fd7924a92437193df810956;anonymous;0.6866;ReceivingData
Sample;2021-04-09 09:28:55.4972;20178;582f54678fd7924a92437193df810956;anonymous;0.7325;ReceivingData
Sample;2021-04-09 09:28:55.6113;20192;582f54678fd7924a92437193df810956;anonymous;0.7380;ReceivingData
Sample;2021-04-09 09:28:55.6203;20193;582f54678fd7924a92437193df810956;anonymous;0.7729;ReceivingData
Sample;2021-04-09 09:28:55.7205;20206;582f54678fd7924a92437193df810956;anonymous;0.7728;ReceivingData
Sample;2021-04-09 09:28:55.7295;20207;582f54678fd7924a92437193df810956;anonymous;0.7928;ReceivingData
Sample;2021-04-09 09:28:55.8681;20224;582f54678fd7924a92437193df810956;anonymous;0.8057;ReceivingData
Sample;2021-04-09 09:28:55.8801;20225;582f54678fd7924a92437193df810956;anonymous;0.7705;ReceivingData
Sample;2021-04-09 09:28:55.9978;20238;582f54678fd7924a92437193df810956;anonymous;0.7778;ReceivingData
Sample;2021-04-09 09:28:56.0077;20239;582f54678fd7924a92437193df810956;anonymous;0.7807;ReceivingData
Sample;2021-04-09 09:28:56.1214;20252;582f54678fd7924a92437193df810956;anonymous;0.8073;ReceivingData
